title,body,sentiment,source
Gavin Newsom preens in Brazil  --  while California drowns at home,"Gov. Gavin Newsom is prancing around abroad while Californians suffer through a natural disaster -- and not for the first time. The well-coiffed presidential hopeful has a habit of being out of the state during major storms. In 2023, he left during a deadly blizzard for a vacation in Mexico.",-0.0980392156862745,New York Post
Hundreds of National Guard troops deployed to Portland and Chicago are being sent home,"Gov. Gavin Newsom called the deployment ""illegal,"" saying California's National Guard should never have been used for Trump's immigration enforcement agenda. Hundreds of National Guard troops deployed to Chicago and Portland, Ore., are being sent home, and those who will remain will continue to stay off the streets amid court battles over their deployment by the Trump administration, a defense official said Monday. The withdrawal of soldiers -- sent from California and Texas -- is part of a larger change to troop deployments after President Trump began his immigration crackdown in various cities with Democratic leadership.",-0.04313725490196074,Los Angeles Times
Trump targets red state Republican lawmakers in push for congressional redistricting,"'The Big Weekend Show' panel discuss California Gov. Gavin Newsom's victory lap after the state passed Prop 50, which is expected to add more Democratic representation. President Donald Trump is turning up the heat on Indiana Republicans who have been resisting political pressure from the president to move forward with congressional redistricting. Trump on Monday, for a second straight day, vowed to back primary challenges against state Republican lawmakers in the solidly red Midwestern state who didn't support his push to draw new maps in Indiana, which would create another GOP-leaning congressional district.",0.03529411764705892,Fox News
Opinion | California's wealth-tax test,"California Gov. Gavin Newsom (D) in Brazil last week for the COP30 U.N. Climate Summit. (Fernando Llano/AP)

California Gov.",0.3019607843137255,Washington Post
"Stephen A Smith calls out AOC, Schumer, Newsom for ignoring...",Podcast host Stephen A. Smith claimed that high-profile Democrats like Rep. Alexandria Ocasio-Cortez and California Gov. Gavin Newsom have been ignoring invitations to appear on his show.,0.2078431372549019,New York Post
Column: Sacramento scandal a wild card for Xavier Becerra and the governor's race,"SACRAMENTO -- So far, gubernatorial candidate Xavier Becerra has escaped the bright spotlight focused on Gov. Gavin Newsom in the money pilfering scandal involving their former top aides. But that could change. It seems only a matter of time before one of Becerra's campaign rivals seizes the federal fraud case for attack fodder.",-0.0980392156862745,Los Angeles Times
"Stephen A. Smith calls out AOC, Schumer, and Newsom for avoiding his show",Podcast host Stephen A. Smith asked why high-profile Democrats like Alexandria Ocasio-Cortez and California Gov. Gavin Newsom have not appeared on his show. Podcast host Stephen A.,0.05882352941176472,Fox News
California yanks illegal immigrants' trucker's licenses; Newsom says migrant status not a factor,"California has moved to cancel licenses of 17,000 commercial drivers after a back-and-forth with the Trump administration, which is pushing to get what it calls ""dangerous foreign drivers"" off U.S. roads. Transportation Secretary Sean Duffy announced the cancellations last week, saying California had finally bowed to pressure to kick people the feds say are illegal immigrants off the roads. Gov.",-0.388235294117647,Washington Times
The California Way: How campaign committees and behested payments skirt the law,"Gov. Gavin Newsom's former chief of staff was arrested on federal charges of public corruption on Wednesday. There was a statewide gasp of shock. You could almost hear the words spoken in unison in every government office, trade association, consultant business and lobbyist shop in California:

""It's illegal???""

Yes, according to the federal government, it's illegal to run a scheme to siphon money from a campaign account, pass it through a lot of consultants and land it in the bank accounts of people with no-show jobs.",-0.3411764705882353,Daily News
"Pritzker, Newsom visit Texas, praise House Democrats who broke quorum to fight against redistricting","Two high-profile Democrats visited the Lone Star State recently and credited Democrats in the Texas House for igniting a nationwide redistricting battle. Illinois Governor JB Pritzker addressed 650 people at the Dallas County Democratic Party's Johnson Jordan Dinner last Monday. Democratic lawmakers from Texas travelled to Chicago over the summer as they broke quorum, delaying a vote by House Republicans to add five Congressional seats. ""By breaking quorum, you ignited our victories, and you showed us how to fight and win in 2026,"" Pritzker told Democrats.",-0.01960784313725494,CBS News
